Pradiniai duomenys:
#    | Name            | Year  | Grade | Hash
---------------------------------------------------------------------------------------------------------
331  | Jinny           | 2     | 8.26  | 9e6b4350329f790c06f2a488698c1346bfb6fe43d1f77ac883ed19fb453998a9
332  | Millie          | 2     | 8.27  | 7e6cf84de5ed16558bf0813f0718e0920654ad1899630e4f9006c68dc903d93c
333  | Antonietta      | 2     | 8.27  | 273414bc0b86acee596bc22307a427f0b11010c3054f13515b1b8c48e798f0a4
334  | Gabi            | 2     | 8.27  | 18e0eb03c597c9ed88a6c5b80a83458b242f1a938dbae13e4f26a4262b2a1aa0
335  | Renae           | 2     | 8.27  | 1ed75cdade11293e32b00cffff8c5b9b2dbe7d2ad5b30786b685a17f4ca1d14b
336  | Paulita         | 2     | 8.29  | 8012f7d2cfdcffa26f996c5aa5c42df7ae7b064422edacfdfb60f7fec67323aa
337  | Lexine          | 2     | 8.29  | c18156f83a06b3bbbf48cb8ce9c5095361bc8add5f293128bf80abfba002355b
338  | Ada             | 2     | 8.29  | fc482911331bbdda27fcebd3a782732501ff9e22f3c6854602e2292e7e04cd52
339  | Ardeen          | 2     | 8.3   | f3a1aee637b56dbacb398c65a9d34a3c8ec1ed38e40a5dccc62a8b8f1c90ed8b
340  | Mallory         | 2     | 8.3   | 432b8d929ad390da7afff9bfb10141b65e41dd20db1dbfccf3cf64fd16b25ec1
341  | Gwenneth        | 2     | 8.35  | af722e9ce5352e6bb1ef517de07b59d41ed388321357798a5af01096b69b524d
342  | Ginnie          | 2     | 8.35  | 91bd2bf3564eea2c486515670680c26e16f0e74bb96707d7442fd5449ebac4f8
343  | Bee             | 2     | 8.35  | a47f005e351c6fdb3362290b69819d85b6dfab2b673c26601c7686204bcb777d
344  | Laurene         | 2     | 8.36  | 21c130fa57738dc0dc8d0618620970a035941aab42ed680186fb9a8aefa17f88
345  | Sharlene        | 2     | 8.36  | fdd82bce59c315c3d3034e5f0e5f356d16b93d65a58e679b5c1c25e83db5b5f7
346  | Codie           | 2     | 8.37  | de23a2d221f9898733d5a7abc0b4e69a0aeee06679f7aa72065130893ca9a70d
347  | Catrina         | 2     | 8.38  | 2780eee28f8e738f65c82671f9ba41628e36ed800b2de74c256a132c9aa73779
348  | Flory           | 2     | 8.39  | 1bb893d2339057c0545d4f390bc411d171d962342febc0f84460fddec3e9c4ad
349  | Edith           | 2     | 8.41  | f69fba20d872b206f5ccd7927db00536e9aa79c3323c5018d625b9a0844276cb
350  | Ezmeralda       | 2     | 8.42  | 1d92a7265d4153960ceec546ed6034ca668051a456b75b4c36dc968d9f5bed9c
351  | Shaylyn         | 2     | 8.43  | 24e0a355a59b41c0443981918cffc58aa7b6c3946e19590453ad4c28aa8dbfe4
352  | Randa           | 2     | 8.43  | 8d6ff6a4234f01b1b2f85c3bf727bc4a68b732c2000b5dce052dbcba211293f9
353  | Valeda          | 2     | 8.44  | 1626a33adcc473eba55873f45e2c0f18ffe8edca4286c48e046994b7d6c52304
354  | Hyacinthe       | 2     | 8.45  | 37ba4680154c7deeeacfce2628f6bea7e6b5568438636dfe46305857274c2f73
355  | Dorothy         | 2     | 8.47  | f64af47a918b1d43e70ed80d462a9d9caa33cce87b15ddf83b620ccb456fe964
356  | Tilly           | 2     | 8.49  | ee127415580306f010ae1fb6f1ba869e79e7c2ab00ba9515e7eba19390c5ee64
357  | Cyb             | 2     | 8.49  | be7355b8722b56eb93686a8ba4b408ba4062db9e461659708e32fbd97b5180f2
358  | Emelina         | 2     | 8.51  | d6f3d13b7ba723a9aee9331ced13302ac7aa84a6b75378a99db4d418d6d2670c
359  | Ernesta         | 2     | 8.52  | 4decb7680017b9e1ea0b647a748c29c5efe5d583190d1a00305a6062685a9beb
360  | Dari            | 2     | 8.52  | dcf64881c53271caeb0b2af6d8f782090033149dd5a0c1e1b329367968945a4a
361  | Tonia           | 2     | 8.53  | dfb8eb7617ccd5b74067889832dc763f8e3acda6e7176ec5ec3cda25fb73bd9e
362  | Donetta         | 2     | 8.54  | c7b2589ec0d098ef9f14ef42838b1a7b1ef119450bbf4bb37da31597ceb7d8de
363  | Gui             | 2     | 8.54  | 529fc21f75fc0edbd0ad1c7be0bb89569cbbb70fcb6e72217ef717306a125972
364  | Libbie          | 2     | 8.56  | 412a85118e60d9a59905482ebd50fbec2e2c766c84a79d765e7bbadb2d437ac7
365  | Wanda           | 2     | 8.59  | 224feb234e2a8a48e8d6c99a20c15a29b2923a96c9f43ba3ac48d8a44cddf8e6
366  | Barbi           | 2     | 8.6   | 03b90081d673c6cd679bb1492b889b6e4b71e67d23c06fe213801b89fa36c476
367  | Regina          | 2     | 8.61  | b6efdb1ef335e3ac1fb5948bd7487e904d90531fea2198818b96dce689588fd1
368  | Cyndie          | 2     | 8.62  | f0cf34fadb0d0dbc991beb679ca754c7f8eaf54162f730aee86a88acb6005b20
369  | Tera            | 2     | 8.64  | bb18f4f7b4d9bf72c123247c38949b22fb4c17bee8b2bcba7d9a62df655084c8
370  | Myriam          | 2     | 8.64  | 6386bfc40fdd65b78b6468239114196a18c2bd8243f0421171b5e9d526c4c5b0
371  | Malina          | 2     | 8.65  | f2de0da269ddc9a399064984fbdd761f590448b9089f4e170843e112ad61df6f
372  | Tera            | 2     | 8.66  | deabdc84d2bf1f9789813d4a4f70f1f2436382abfcdc6abb471695e67ce125ae
373  | Emma            | 2     | 8.67  | f9b2b23e678b42e39388a246e5b55d61cf389778d82a0a64d81cf89f3ee5497e
374  | Jere            | 2     | 8.68  | db4f6567860061df7459ea23d064f19fe4ea34111267c1688c9522a83bbce786
375  | Sam             | 2     | 8.69  | 15e59463bf21ce3e6348cbad249abbc1f72d28a22ee5f29c5c92fcb450a65545
376  | Ida             | 2     | 8.7   | 697b8e181f7d6837df8a5c216ffb758a2649ad6525c25a70042fea890e223230
377  | Gavrielle       | 2     | 8.71  | 317e7f6c8952804eefc027c7023c4239e3e7af6e083deab86a31e03b7114d81c
378  | Pollyanna       | 2     | 8.71  | 2c7d285520be524687caa113cdb66ddb715daffa4d8a1545d87af34413399ca5
379  | Sharlene        | 2     | 8.71  | 0efe1aea70fb4074ec26ac8085c09c07409c49315c83ac225220dcf97239b295
380  | Beverley        | 2     | 8.72  | 2beea0372be998bb0881862949b74ffaf711ec3f37d2abe53dcba61dffe2c752
381  | Angelique       | 2     | 8.74  | 2c427b554a0a7e3ae49a17e8771d3c71e9b67a27f75c2e342c49bdd94cfe5bd2
382  | Donnie          | 2     | 8.74  | ddc616c313e1bd24e6302a2828c571ea8a350382e0ff086e54be9008602e6c0f
383  | Sherrie         | 2     | 8.74  | b74aaa8fb8c13ef0bb73995ad056b87f13038040265932022da9b90476b66eae
384  | Vita            | 2     | 8.76  | ef02c1d37defeeb2d5fa0f0ac5a7edf257ad66d3cd9b4417cddb0437f19765ae
385  | Daphne          | 2     | 8.76  | 8cdf8ac39260a1091ac535241f64b74d14c82be7e52444a210aa855fce6cedb4
386  | Lelah           | 2     | 8.79  | 5dc44fdd90b37cad3d5b7fd61271f35659aeaa4ca1b682266ff9e52eb3b9a354
387  | Kore            | 2     | 8.79  | 93f7edd0d28296c006ca49baedf43f07782e0b513036583d4180c90b0de2b6be
388  | Paola           | 2     | 8.8   | bcaf43754e3a29f9b387d00a3805e27d16c556039c76c124b39ffcb95be375e6
389  | Darci           | 2     | 8.81  | 24ed5cddd900e2cf6e445ce59f0339649d2fcac5a0f5526d3f77c7e9ae7097bc
390  | Loree           | 2     | 8.82  | ab711c58969cd2e969e4a91ee7ef3dbbcd1e7a6e5c4775eb339853147a0990f4
391  | Annabela        | 2     | 8.83  | 5b33f760c798abaab209dcf4e15c8497239acfcbe33e4eb571365037f00059eb
392  | Hollie          | 2     | 8.83  | ab8c573dd247fb2de81a128d5f4faa5abf891a9b7dbc3feb540cf9b2b1126bdc
393  | Pierette        | 2     | 8.85  | 949fb29b79fa1e518c5f27674078127c8e3c64f128a58b276797edb1483672fd
394  | Cyb             | 2     | 8.86  | 1f34263a560606f6d83a3c8296a271f7cc3f51cf8216547c107d66c707034d6b
395  | Carly           | 2     | 8.89  | bd52cdcb624238406867edd14994852a379c97d0682859f3d334eadfab0b3dfe
396  | Dacia           | 2     | 8.92  | abe3b496ca377c77a56a4c20e9885779452feaf52c62ecacd03271d300d44f8f
397  | Berget          | 2     | 8.92  | 5169cfcfd02739ff3a1c52b3847f67ecb4c661c672bd998d9c5fbbbb2bb77cdd
398  | Jacenta         | 2     | 8.93  | ba32f6eda6c3ece20a7492ec6f908e530d5a226b9958354c1424742af808c657
399  | Dione           | 2     | 8.93  | 8c273f4dd20f4ef2ca9c07ff5a284b4bb3acf8092e544423ab95dda87cafcb28
400  | Dennie          | 2     | 8.94  | f134cc9b0cd14c1f93594b8fd2d3e756a3385496b3bb35ffb7cfd65f5268cceb
401  | Bee             | 2     | 8.94  | a02f6b280908314a661812bc63e9354bcaae706cc9d74fca43a066d601daa28a
402  | Eve             | 2     | 8.95  | c8aac466b724665a6b54ba6f4a6c2ef943acea0131d7b46e470562c78f593352
403  | Lynnea          | 2     | 8.97  | 9361564d3bffc4e47b806f41fd4d4f5de7c49e2295d5b68c55c3782b3f7d2af2
404  | Kaia            | 2     | 8.98  | 67860265dba61f5ebaa082f791c8c0427ca02539a8cd8f8f5cf377eee7906fbb
405  | Cristine        | 2     | 8.98  | cc9a6bdbec99d38d546127617426e351fb1c3b93513f0fa9958189a0350a667e
406  | Daphne          | 2     | 9.01  | 66535d7217ac20f1a49e286c1baaf5a357a63da2cd75754f5bc48eb8310745c5
407  | Helsa           | 2     | 9.01  | 25f5a0576445b5a77883cda57c3719899ad3c44fcbba04bf0a07ec8895d06505
408  | Vonny           | 2     | 9.02  | b8a9a358e104c424c3605d14c198eb45b8abcb3d2f392cd3989d0ad286676997
409  | Addia           | 2     | 9.06  | 6ed873bcd58a75e031929b96e9400b0dfb9232680861daffc2601e7c9253fe8d
410  | Peri            | 2     | 9.07  | ec1929b6dc72afe8812a089cbf210a03145584e93e72cf7e797fadff863bc74f
411  | Shaine          | 2     | 9.08  | 09e6c52d5b158040b51ffc633e85cc64976b1151be425217d1593867ff4f082c
412  | Edith           | 2     | 9.08  | 845ccad46208c96db35141ed1f5f60b36c104cfcd6b2eeb3eb3b5373e5418b38
413  | Deane           | 2     | 9.09  | 2daba314a79feae8e1b1853281e7ea6047ae2c8f3d9927abef2e8327f84a64b3
414  | Evaleen         | 2     | 9.09  | 776df38926bf48320442153730281b44048da2b5f91bd7f3253aa95984f7328c
415  | Di              | 2     | 9.09  | bace2da978057ab5a9e6ccf58206d9a6fcff9ab38a4f06452729c6f682414eca
416  | Shaine          | 2     | 9.1   | 2061a1be3f45c7342ddd7a50bc244601d3017958fd51ac7898fc2d5371071983
417  | Anestassia      | 2     | 9.11  | 1933508f6aca63b84d29c8272c96d20e689b3306cb64c1190ab9b7d378feca0e
418  | Monika          | 2     | 9.12  | fe3242630f89370bab5862bbbb3c82a94629d998007ab0e6011abbf7404ed711
419  | Carmela         | 2     | 9.16  | cd818709579ca83ea084777756dd669219877e6cb8ad77e8d7370261902e8745
420  | Paule           | 2     | 9.17  | 68ebcbf91bc3483cb5bf7a0b61a3e354ffa4d1639f25db19b92c786f4b9c61a1
421  | Brena           | 2     | 9.17  | 881277b7a67b141a75ea877654739f92e2e9f13bf189a273865b6ffd8c4235b7
422  | Averyl          | 2     | 9.18  | eae06bce6329337eeb143b3ef9de76e36a6367bb7f38c834dc63b7152c07f99e
423  | Ericka          | 2     | 9.19  | 7697dcffdbda9b7e7d0c5639e7e3575edb2331c3fb76747149c164b06f6aa2cf
424  | Aigneis         | 2     | 9.21  | 9dc89cd377471209cf4a0a90d3e110d826dca86f74aa6b5bd3a227911c0e6877
425  | Taffy           | 2     | 9.24  | 3adfd465c1e193b0be22654a994326b1da0de8b90596527fdb8555a164a4a70c
426  | Cindelyn        | 2     | 9.24  | 5726ead040e9368c5e3d5dcddfdc8fef298415815df9fb0b2fdd4feaa06eb7d4
427  | Hope            | 2     | 9.24  | 4636a56a303c27d0ed9b5bcd9118e47d521f42d83a1e3b1a303af417f2e3fd2e
428  | Mamie           | 2     | 9.25  | ac7ef45fb44fbe56966be6e6b3d67b6751ca7e7ef643c962863abb8b56ecfc12
429  | Gilda           | 2     | 9.25  | 923dd1274107084df1aa882a60f51a2da1340f35d68390a6d937063c6efc3a5c
430  | Kristina        | 2     | 9.26  | 3c15fd718ab2042b3f3f6beb951ae4c6d2d9a020211fcb1a754f8eff2a4ac07d
431  | Myriam          | 2     | 9.26  | 6bc004c264dd4087505661bd8ba5b93a921ad87e850c84cbec26710b0c1f8f5d
432  | Roslyn          | 2     | 9.26  | 4e36b18fbbc113dde172dc52976b0a8e68e6481c1ed09060d2b74a05bf6fcff9
433  | Zaria           | 2     | 9.26  | 240b1660936c68cfdff7e23f38fb0536144a59b67e13dc37e8937356b5ba5eb5
434  | Etta            | 2     | 9.26  | b654b2abab73a9a099422cb4f1f85961e2fa8b7ab09162a1098ceb438b7a5287
435  | Joy             | 2     | 9.26  | 1ea66b56f4792056b9a6cdab8dc34334c7cc8fbdd73ff48f4925c556ffcddd70
436  | Shauna          | 2     | 9.26  | e36d6a4ab2682f39e77a246d286c0f73728292132318289424b2177ed0b5ec59
437  | Harrietta       | 2     | 9.27  | 897810f43853d04a7f7b5da989277710a8ec6612b36743e90e2f8538813c9383
438  | Adelle          | 2     | 9.3   | 0756a400fcc60c7a98549af4a0f2d73425d24e572b41d26ab404a4b8269d4931
439  | Ingrid          | 2     | 9.3   | bebd4d4244c8c7a79613394dadfbb9d4642f8f74f89a840fc5c9c0791d8b1e7d
440  | Anallese        | 2     | 9.32  | ef21527eb38a10341db08795a15d85b99e550e129dc49f9d729c60c0b20896f2
441  | Amelia          | 2     | 9.34  | 192055d2f37d1f559378a7e3297a4d0bb7342a66b8158393150854852e10240f
442  | Nariko          | 2     | 9.34  | be46df737a718df772553e4895d7dae5b994b37b31589735b0a04de12f364b13
443  | Kate            | 2     | 9.35  | 925ff18dbc9aa064c43596798d89474d4ebcd408dce40bf1f2aaf3c287688c1a
444  | Jean            | 2     | 9.36  | 86f787ac570d18f37b9c17132fabd1a7faa97ffad7c4e0bc035e1a3140b671a7
445  | Tierney         | 2     | 9.37  | 3582b591946a2ecd8061471845ecb87b77ec7a4f0cf3caf19543a4cf39245169
446  | Carolina        | 2     | 9.41  | cf6c1a03cdef66279613dcc1152c56cea1a2f084e8af5de839f864a7e1db43e9
447  | Maye            | 2     | 9.41  | e6ba663651536cd2d1a0cd9b4e2fd77fb2c45b7d5a16f025a803559205c08f97
448  | Ebonee          | 2     | 9.42  | bb40dd36d39bd1cf4a35bbeb66a99718d8975fa401a76703ca787042f0d59c87
449  | Corina          | 2     | 9.42  | 00c1c4885089e9c835a6e1b9e8e55208827e90b2f9380dd289bd6bc5d00ae468
450  | Alex            | 2     | 9.43  | f114a2fb4deff08b3bfacb6a0ec0ae2e6969c3461bb46c715e5ddceb8f5cc915
451  | Ricky           | 2     | 9.43  | 159eaf073b7aeb2b4a500c349051daded6f13640bf3f9e4ba5d4dbd409dc5c1d
452  | Asia            | 2     | 9.48  | e1125efd929464816f57fc3bcbc0004e693b7ac020c6cad5cae9a3a7f103bd70
453  | Tressa          | 2     | 9.49  | 076588923e13b9c58ba9eea39a4fbf85f706cd68e6ac2a70e191f2944cf310c1
454  | Dorene          | 2     | 9.51  | 62c5390ff3a60b48e6759602aa95cef818cc474bfe16d45808d196b2790f7481
455  | Shirlee         | 2     | 9.51  | a968ba4264af959aff2ebf7b1336b37d4db96d181127e03de5a29b8587687ceb
456  | Nataline        | 2     | 9.52  | b4df3092105f06c8133f23abfb4f14873bcbfc2728e3ceacda32e9b6ba077292
457  | Ebonee          | 2     | 9.53  | 1b719c8b83276db05b6287f72e50b0421e9ffa09fba4dee0425df47cf60182ee
458  | Raquela         | 2     | 9.54  | bce08d037476e1679848071f606bc6572ad735ad931ddd7f4e3b9e1d5dd90ab7
459  | Ricky           | 2     | 9.54  | a7dfb09ff96a9e2d5189bbfc5ea0daf6e4cf3e0e2b874e9a5ff5d1baa760f95f
460  | Mamie           | 2     | 9.55  | d1fda04e1c56021e61592c795e54fc3b2b48169fd620f2a88bc9b7ac47a6fb8f
461  | Dorothy         | 2     | 9.58  | 0ee3827d3a7184f7b6e88a5ddd6c353c045cea2ab9f9c56b8e789be1a9fa430c
462  | Abbie           | 2     | 9.58  | cd0ddfea9f1799c97621ce72f5c92bf339dd6634c28c7dca136b04de607f7097
463  | Arlena          | 2     | 9.58  | 4684ac9cafd289bfb21d6946e1858d75b6a81a6bfa11ab9ede7b8638288b0d54
464  | Sandie          | 2     | 9.59  | 2685e83a94264aa3ec19e34f452a2a8a761a42de65a98b8a139e222a9ff1efe7
465  | Clo             | 2     | 9.59  | 3b02d049f0df641151bf262c1388a5f7a077ec041359e50ba24624ea8a8d7d9c
466  | Sabina          | 2     | 9.61  | e6fca8608105ba5a252fab358448fc1e13adc92db3967928bb44251d84d778d9
467  | Addia           | 2     | 9.61  | 800621133b07aa09058b95ab72ef981dbff7fe3d69be5cb6739f5a0fa6b6d28c
468  | Ileana          | 2     | 9.63  | 48bef795f4deab442cad8eff3ee94d9cf2d84dbc2486816a155de155e14e3b32
469  | Pollyanna       | 2     | 9.64  | facadcc0c9cbbddfc42e96eaef3a45505034acaf58a6f6926f84637d986186b9
470  | Ardys           | 2     | 9.66  | 0c7bcbfb3c7d8558182073577828e3935e43ff7f2b0e671e2d59d6961b761d39
471  | Mady            | 2     | 9.67  | f54e4595262fff0599064f7130c1f43d7a0fb84aa91a55220eacc979c1377472
472  | Cathyleen       | 2     | 9.67  | 56bbd7254071f333851e4941c4ce348f55e8972c38272340aa4ed0cc9a91d3d9
473  | Dede            | 2     | 9.67  | 59ba47d1109fc81ce089986faa1064a7704e2f9bcfba27f1811a240d24a7a90d
474  | Anestassia      | 2     | 9.68  | 144eb286113be3fc7e210450b3212eb2c5412721631a7a20b1c8ce7d974d0865
475  | Shirlee         | 2     | 9.69  | bfb47c252ece18f775fc02b45551d558ee6c3451d4e7ee7c9f7a95a9125ce333
476  | Sara-Ann        | 2     | 9.71  | 5c820946712e3136c0a989ddfbae1c48708acdb90a9ba65723fcf0a1e2185c01
477  | Lusa            | 2     | 9.72  | f7fb901a66e3aa730d500bbedf4cb463957977b95359f928da5a9491cc7843de
478  | Veda            | 2     | 9.74  | a3d22449fd6c5d3a21c2a7408321c5b95391b1682667c6af68de18a76b5bd577
479  | Robbi           | 2     | 9.74  | 787c466a58d893063c2f20a2984dbaac8ded75942a1ae2b6a7723f2ba97cfdbf
480  | Ada             | 2     | 9.74  | cc559001194b6550d70135a8c0c102a229f3aab8cacf2241003ba92b1c4ec443
481  | Anica           | 2     | 9.75  | 632e249cf774b76d6d9f0eb66802409792fcfef0928844a67a2b4136c4fa531e
482  | Sonni           | 2     | 9.79  | 56391c1cccb76373a6cf39635701789f8a4b6638ccfa997786d337edce2cf916
483  | Wanda           | 2     | 9.8   | 8b7ca2af20cef1387d4d0524da5900932ca1e0b2f6a322a5475e501c8b32074a
484  | Tomasina        | 2     | 9.81  | 41e2c78d983d52fc90eb453e68a59ad670129b3b0c337012e19fe0a70d12de7f
485  | Gabriellia      | 2     | 9.82  | 775bdd6da41e82d52ac7cb1c6fa3e7dd15b87d12dba3c47811a8ec8037c8702e
486  | Joy             | 2     | 9.83  | 2821865539fab7474498aa0470ed13e30365035af124807e2acaac9c8f22ec5c
487  | Dianemarie      | 2     | 9.84  | 36cf15a7be3586e5ab50a7f4f307d3d864bd6c6eb862866861fc0030464aaa66
488  | Nataline        | 2     | 9.84  | ce651c109186004f58f4bd94cb7eeba1d9e84316e50e12a13d07036b56f5516e
489  | Alejandra       | 2     | 9.84  | 67ce38ffa16ba6ce745dcf61e4b330948565805848b5ffe47448d241bc71e65d
490  | Chere           | 2     | 9.85  | 0520a4c128d05bf68122a5f67d0165ac05bda6d79b302fbaac11db21b7e4f09e
491  | Arlena          | 2     | 9.87  | 72e471a330e9ba47374a134ddc08548d455079de347e1bb46167f9d379f116b9
492  | Jacenta         | 2     | 9.87  | 2c536fddcb726fee52d387a9c6be556c7047522e80afbd3a505d23f285b3500d
493  | Johna           | 2     | 9.88  | 8b27ca1e9a132bfbe4d17a8619cd1ea6001835f1b68537c8133099cadcf5ed26
494  | Althea          | 2     | 9.9   | 3f81ab8df7691a5e4cd2752f8905a412a9d82a1dcc5560d8892ff36715eda5ab
495  | Viki            | 2     | 9.91  | 26027f9e76a4643f9dd2ff6ebf167bdab0cdf2816b7968fe302e3cb2b8bfefc1
496  | Kayla           | 2     | 9.91  | db4d27dbd07c24b82e907396a742a19ed7cc16601bb7b6911e30a71f70e6075e
497  | Therine         | 2     | 9.95  | 0fc855865274edc70b4f92ce581f551b8358ad63bdda72ccf93ae4d1c39b16e5
498  | Clary           | 2     | 9.98  | 8da55a2723044672de8d18f0ff14ad706f8ece14464684c3606f42a9ffc5c400
499  | Raina           | 2     | 9.99  | f18abd39dd59f604e9ac07cb6c575f462e46c0766bea0adb5a84fe10d2112b32
500  | Vevay           | 2     | 9.99  | 8f658e338e351f0c6ebf226b17f2723d25329d3b6457d1b8453dbe9756389860
501  | Elise           | 2     | 9.99  | 2f4d4a95955d395a7327a8beadc22af6ec06f78fd82c36d19fb9e385f7092373
502  | Randa           | 3     | 7.01  | 8e7cdc31153b255383371a4bd8dc5fa41cae95a52524d47280c582e68ec46ead
503  | Babita          | 3     | 7.02  | c0fd7bdf378dd6c50317d0380385ef2570439ca340f4139f46ba3dc2606471d4
504  | Tomasina        | 3     | 7.02  | b027192d090d31ae6d65297b9d9ab69d04519d04a6d13521f9efdc9fce6946c1
505  | Magdalena       | 3     | 7.07  | 628a55d258efc6b0034328d45e7d09c5ae4861fb3227093dfa9c8391149c5a42
506  | Sharai          | 3     | 7.08  | d99d979279fbae51edaf4e459df4efc632f87953eb8e8720aecb6b4cde93e717
507  | Pamella         | 3     | 7.08  | 3f7e008a9050563d9fc17488b4eb2aed9cfdc835353a8ad3d6b38b02e3e7e8c8
508  | Sam             | 3     | 7.09  | 2e4a3f763b8799635b4b96da0c797796c8e077df8e1a567a933ad3fbb94c5968
509  | Vere            | 3     | 7.13  | b9e94598a3600a837770e26b581869b2b039eb86197ce4f1d9eec5da4169643c
510  | Dennie          | 3     | 7.13  | 4da603d03ce9d6d902806acb363f8600f1596ba8e3358ff93a69fe3fcde0e204
511  | Brynna          | 3     | 7.15  | 11146d67060db20f70e68b871d32e3050ddf2be3706cdb3ba2e87fd03857b714
512  | Sadie           | 3     | 7.15  | b6e9a7870e115fa09d4d11030411b98079b472552410c8090a11cfb7245a92cb
513  | Marnia          | 3     | 7.18  | 09529d69e4f3e13f24c31210e07f6dce572810f4ef0a707cf2fa88ac1ccbc790
514  | Ethel           | 3     | 7.21  | 27edad39daf4e7d323b8bbbff8b3ff33fc6a115683f8d0c89ba723cf995eb61d
515  | Fayre           | 3     | 7.21  | 3647ae9fec12de491621c2b1e782838bacae4381506ece47be99331ef0125720
516  | Rochette        | 3     | 7.21  | 0bfb191c42c1d7b0b57a882b883d896be110e9ed4f7950ec2db7c05ad32933c3
517  | Chloris         | 3     | 7.24  | eee15e058c36fde65a86754d357e0afef2e79245931ecdb2555cd842a50749ce
518  | Berget          | 3     | 7.24  | 2071c679460fe1e38f3808beb0ab7cb9823e79109f8722611cc6382f0219b164
519  | Genevra         | 3     | 7.24  | 694161f638fbd3f01d2dc87548d0d25655b60b88b529f18e126098abe93e5a91
520  | Rochette        | 3     | 7.24  | fa6b9c1d920c497a8ded1a0c3c978da73e7418dc56eb8766f261a6cc9313966a
521  | Nananne         | 3     | 7.27  | 5c2886927aed4228c4545320e3d0b47141aa8531ccdb2998d7088bdee3749a15
522  | Lilith          | 3     | 7.29  | 172c39591b4e84746cfce8461fa7b6943b753acd2ffaf0fcf2aa22f807639b87
523  | Fernande        | 3     | 7.29  | 14908f970dea902f65ecfeab3336582d62e0271c3ba9bbf803db6fee26b95265
524  | Lacie           | 3     | 7.3   | 4ce437e9efbff05148a6840c5a288a31af05eb6190594077a699d1096113d159
525  | Dania           | 3     | 7.31  | 04735d8db516f0a4464246be1eaf4c7f6ba079163e32e6aa863631ca062ecba0
526  | Anica           | 3     | 7.35  | 33933bdba6c967c4f5430c503bc98dcf6bd1b2d7e2f56ee6a10cc3a9c06eeea3
527  | Clarice         | 3     | 7.35  | 2dd755b6c45cbdd26ec9bd81b9554bcd126467ea2b247c30f4201eff56e053f0
528  | Ginnie          | 3     | 7.35  | 2eed76e459e205c9aaf0624d0ae9252b5f8f26f7f879241f907f7a311670e781
529  | Annecorinne     | 3     | 7.36  | 745ee1599d8cedd50d4f4663ad4c32b58a9e298d2e8b710b0dbae98113a1165d
530  | Latisha         | 3     | 7.38  | 4899661e8d95fa8bd619fa9716c04e51163f92f542762c3bf0c2a9b53b57ffe9
531  | Odessa          | 3     | 7.39  | cb0d5fd06810723be6422fb0fb1ecbb132bd642cff15bd7e3db7777c1c4396fe
532  | Sharai          | 3     | 7.42  | ea6705c101672961180ad4097a3f30302db03a3d5bde3d5adccacbf7322cb803
533  | Yolane          | 3     | 7.43  | 451a707ff9ccdd5bc520a6906a0c50741f4ce92cfd6dcc24e423bf058a4be171
534  | Zia             | 3     | 7.44  | f47c8daffd15e0e192e3de3afabfd2b8b75e856ec5518b397da784c406ab9513
535  | Bertine         | 3     | 7.45  | 09b6cd9f3b0b28c40956801660c8ad494673d0069cf299589d4c136964ebc98d
536  | Rivalee         | 3     | 7.46  | 222bec83d8ea4957a47bcf206a848c2c6c78dea123c5c03f7b397f2b16712b6e
537  | Jillayne        | 3     | 7.47  | 155e6dc354fe12f12a7276db2420442f70ae4e1a18ff9f660230563aa8be92d5
538  | Blake           | 3     | 7.47  | 793d7d13bd7e0457ff349cdd10890ab6491239eabfe5d8ec13f979159198aae0
539  | Hildegaard      | 3     | 7.48  | d82bbe260b75478170539dd11434ee33491ed7316e880f1220b6946076f21000
540  | Marguerite      | 3     | 7.49  | c7ce07d09a1df69d543dd42387cf5867d2740a07c6056bc36fcb9f272d9e0bef
541  | Carol-Jean      | 3     | 7.5   | c5963851ab05b2f0e22f99c94c74586dc4502c0488f99fb718e52f3b4a7c46bf
542  | Dulcinea        | 3     | 7.5   | 507e7deaaf7d56becbd3c2cbdeccda0d8c06eee6dbcdc033c561514cf9cad3db
543  | Cecile          | 3     | 7.51  | 645a7a97d9a2d3bb2ce46b8c87884425fe1d02b23fcf1becfdd4eae447b9b3ee
544  | Cordi           | 3     | 7.52  | 656b5fa2a405eb95cf8f52fdd3cad380b6b467018c52a96e7449efe2fb259b0e
545  | Bobinette       | 3     | 7.53  | ddbeeba2993dfa1c980a3837adc1d20a337e08068d872e3ca1890aea571b06bc
546  | Catrina         | 3     | 7.53  | 2590f39ee1b3889cb647e5e2cce8d04b03d3d92c162d84eb9e531219324beb0c
547  | Lisette         | 3     | 7.54  | c4a9e9ab2e5d80efa163dd7946212b37895ef73834a350db744b1d504eb9e7c9
548  | Dulcinea        | 3     | 7.55  | fdaa3a21ab9ccb119236ac5049c1a2a0419659f778d9285cb841436877c4cc78
549  | Madelle         | 3     | 7.55  | 6e26ea286135a57dff154308a34fbe7c899186b0535594c139eede6ece1b96a5
550  | Laurene         | 3     | 7.56  | 31be37ac1d67aa33fa55224b10b273942e8c4901163bf2d20b7081d81fc2de9f
551  | Agnese          | 3     | 7.57  | 1e5cb57f11a86baf1170784d51743ecfa8f42fee199eea460d53212fd8350b36
552  | Barbi           | 3     | 7.62  | cd2fb455ab9c45d70fe797f729dd979a501f2fa4d6c63de62d4168e27052e6c8
